ï»¿Room ID,Name,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates,Location
25803807,Charming townhouse close to both nature and city,13425487,Bromma,Entire home/apt,1652.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.319486723666216, 17.95246542516045","Sweden, Stockholm, Bromma"
25905408,Studio in the heart of Stockholm,79130866,Ãstermalms,Private room,598.0,7,3,2018-09-16,0.12,1,0,2020-06-26,Stockholm,Sweden,"59.33790324611535, 18.081219303634494","Sweden, Stockholm, Ãstermalms"
26097269,"Absolute prime location, Old Town waterfront",130787149,SÃ¶dermalms,Entire home/apt,971.0,5,13,2018-09-16,0.54,2,31,2020-06-26,Stockholm,Sweden,"59.32482011906387, 18.07549879241134","Sweden, Stockholm, SÃ¶dermalms"
26272218,Modern City Apartment in heart of Stockholm,29491521,Kungsholmens,Entire home/apt,849.0,2,8,2018-11-17,0.33,1,82,2020-06-26,Stockholm,Sweden,"59.336853133460345, 18.011464326690415","Sweden, Stockholm, Kungsholmens"
26353905,Cozy place by subway and tram station,48151290,HÃ¤gersten-Liljeholmens,Entire home/apt,551.0,4,23,2020-03-09,0.97,1,25,2020-06-26,Stockholm,Sweden,"59.31246247737183, 18.025846897496095","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
26566460,Basement Guest Studio Apartment,779648,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,504.0,2,109,2020-06-06,4.84,1,0,2020-06-26,Stockholm,Sweden,"59.285901923748, 18.070848033068238","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
26582599,Attractive Studio in Central Stockholm,82895694,Ãstermalms,Entire home/apt,392.0,7,4,2020-01-15,0.17,1,0,2020-06-26,Stockholm,Sweden,"59.347161366625585, 18.06519658654607","Sweden, Stockholm, Ãstermalms"
26710635,Charming 19th century apartment,6239882,HÃ¤gersten-Liljeholmens,Entire home/apt,1101.0,2,10,2019-12-31,0.45,1,272,2020-06-26,Stockholm,Sweden,"59.302634170795194, 18.007197584214897","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
26943087,Central Stockholm Kungsholmen,202724623,Kungsholmens,Entire home/apt,1047.0,4,7,2019-08-08,0.3,1,0,2020-06-26,Stockholm,Sweden,"59.332428486992, 18.033308906759682","Sweden, Stockholm, Kungsholmens"
27084967,Beautiful Penthouse 15min to city,203806641,HÃ¤gersten-Liljeholmens,Entire home/apt,2000.0,3,1,2018-08-05,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.29607645474065, 17.953809563306685","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
27727905,Ãstermalmstorg - fresh apartment at best location,28219529,Ãstermalms,Entire home/apt,1196.0,3,8,2019-10-04,0.37,1,0,2020-06-26,Stockholm,Sweden,"59.33769805348746, 18.08278952829423","Sweden, Stockholm, Ãstermalms"
28044296,Mysig lgh sÃ¶der om sÃ¶dermalm med balkong,84967232,SkarpnÃ¤cks,Entire home/apt,701.0,2,10,2019-11-10,0.45,1,0,2020-06-26,Stockholm,Sweden,"59.29358574660752, 18.09817415261707","Sweden, Stockholm, SkarpnÃ¤cks"
28118120,Beautiful two-stairs apartment in Vasastan,14216821,Norrmalms,Entire home/apt,1103.0,14,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34600867891133, 18.04280103812102","Sweden, Stockholm, Norrmalms"
28184049,Nice apt on island in central Stockholm!,212869452,Kungsholmens,Entire home/apt,598.0,3,7,2018-12-02,0.33,1,0,2020-06-26,Stockholm,Sweden,"59.322702611297885, 18.008420428127803","Sweden, Stockholm, Kungsholmens"
29275781,Cozy apartment 10 min from City Center,220558116,HÃ¤gersten-Liljeholmens,Entire home/apt,579.0,4,2,2019-05-12,0.1,1,0,2020-06-26,Stockholm,Sweden,"59.305985983350695, 17.999772722326863","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
29455286,Fluffy Dog+Lux Apt Very Central(ROOM ONE),1293314,Kungsholmens,Private room,551.0,1,100,2020-06-06,5.0,2,0,2020-06-26,Stockholm,Sweden,"59.333362253287895, 18.04490669999069","Sweden, Stockholm, Kungsholmens"
29672265,Ljus funkis-tvÃ¥a pÃ¥ Reimersholme!,51750075,SÃ¶dermalms,Entire home/apt,700.0,2,1,2019-12-16,0.15,1,32,2020-06-26,Stockholm,Sweden,"59.31917009967988, 18.02271493811933","Sweden, Stockholm, SÃ¶dermalms"
29678199,Beautiful 2+1 attic room,222442110,Kungsholmens,Private room,449.0,2,6,2019-05-27,0.36,4,0,2020-06-26,Stockholm,Sweden,"59.324620394089486, 17.986308893203493","Sweden, Stockholm, Kungsholmens"
30151162,Nice room with own Internet TV,3945180,Bromma,Private room,448.0,1,4,2020-01-26,0.35,4,0,2020-06-26,Stockholm,Sweden,"59.32470589852252, 17.943961433988576","Sweden, Stockholm, Bromma"
30162236,Modern and Cosy Apartment in Stockholm,226609318,SÃ¶dermalms,Entire home/apt,514.0,2,2,2019-01-01,0.11,1,0,2020-06-26,Stockholm,Sweden,"59.31894646863074, 18.037689251107686","Sweden, Stockholm, SÃ¶dermalms"
30553531,# 3 StudiolÃ¤genhet (3 pers),8098890,Kungsholmens,Entire home/apt,859.0,2,90,2020-04-06,4.91,20,327,2020-06-26,Stockholm,Sweden,"59.33394129833955, 18.02506143383874","Sweden, Stockholm, Kungsholmens"
30685213,# 8 StudiolÃ¤genhet utan fÃ¶nster (3 pers),8098890,Kungsholmens,Entire home/apt,821.0,2,94,2020-05-01,5.11,20,362,2020-06-26,Stockholm,Sweden,"59.332537118091594, 18.025294643699958","Sweden, Stockholm, Kungsholmens"
31258465,Fully equipped lush studio apt 15 min from city,24236015,HÃ¤gersten-Liljeholmens,Entire home/apt,420.0,4,6,2019-02-27,0.35,1,0,2020-06-26,Stockholm,Sweden,"59.300114323439146, 17.98530356117871","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
31997834,"Flatenbadet, barnbadet -SÃ¶derbysjÃ¶ns Badplats",147244908,SkarpnÃ¤cks,Entire home/apt,1000.0,14,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.280529400152794, 18.135927894148764","Sweden, Stockholm, SkarpnÃ¤cks"
32373886,"Fully renovated apartment, 2 min to metrostation!",243088129,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,1204.0,5,1,2019-05-17,0.07,1,87,2020-06-26,Stockholm,Sweden,"59.27333711482166, 18.05204717418538","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
32522987,Tasteful and quiet room in the city,5375947,SÃ¶dermalms,Private room,804.0,2,2,2019-07-20,0.16,1,0,2020-06-26,Stockholm,Sweden,"59.3082840602569, 18.082676952301444","Sweden, Stockholm, SÃ¶dermalms"
32654230,Small studio in the most convenient location!,34235178,SÃ¶dermalms,Entire home/apt,748.0,4,16,2019-12-08,1.03,1,0,2020-06-26,Stockholm,Sweden,"59.30769312884301, 18.07871071381072","Sweden, Stockholm, SÃ¶dermalms"
32931008,"A room in Stockholm city, attractive area A",82299172,Norrmalms,Private room,504.0,30,3,2020-03-25,0.28,2,180,2020-06-26,Stockholm,Sweden,"59.34205966637587, 18.028675408675216","Sweden, Stockholm, Norrmalms"
33062522,Top Location Apartment in trendy SOFO,171729549,SÃ¶dermalms,Entire home/apt,1803.0,3,4,2019-05-26,0.29,1,0,2020-06-26,Stockholm,Sweden,"59.31582592401525, 18.08613630289613","Sweden, Stockholm, SÃ¶dermalms"
33307848,Cosy Central apartment by the water,51252818,Kungsholmens,Entire home/apt,504.0,1,13,2020-02-23,0.92,1,0,2020-06-26,Stockholm,Sweden,"59.33375509342686, 17.99919907813631","Sweden, Stockholm, Kungsholmens"
33354346,Luxuary two room apartment on the best address,238011295,Ãstermalms,Entire home/apt,2803.0,5,1,2019-07-21,0.09,1,0,2020-06-26,Stockholm,Sweden,"59.33820050090404, 18.07989656898816","Sweden, Stockholm, Ãstermalms"
33483335,"Large Town House from the 17th century, Old Town",1027549,SÃ¶dermalms,Entire home/apt,2501.0,1,49,2020-06-07,3.57,16,350,2020-06-26,Stockholm,Sweden,"59.32505945556126, 18.07572864950455","Sweden, Stockholm, SÃ¶dermalms"
33488711,Kungsholmen i grÃ¶nomrÃ¥de med bad utanfÃ¶r dÃ¶rren,252346871,Kungsholmens,Entire home/apt,17997.0,25,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.331916085992674, 17.99731934820622","Sweden, Stockholm, Kungsholmens"
33648603,"Cosy little studio, perfect for a weekend",22747088,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,748.0,3,1,2019-04-22,0.07,1,0,2020-06-26,Stockholm,Sweden,"59.30007842934783, 18.058254238381004","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
33875851,Top Floor Apt. on Stockholm's Enchanting Island,16683151,SÃ¶dermalms,Entire home/apt,1801.0,2,52,2020-05-29,3.71,13,241,2020-06-26,Stockholm,Sweden,"59.3147014927505, 18.091507071108737","Sweden, Stockholm, SÃ¶dermalms"
33948776,MORNINGTON LONGSTAY STOCKHOLM BROMMA,186220121,Bromma,Hotel room,999.0,5,4,2020-05-30,0.42,10,87,2020-06-26,Stockholm,Sweden,"59.34685900218563, 17.9675310329266","Sweden, Stockholm, Bromma"
34103935,The heart of Stockholm City,14960458,Kungsholmens,Private room,504.0,2,37,2020-06-13,2.64,1,112,2020-06-26,Stockholm,Sweden,"59.32934247961886, 18.049867443449887","Sweden, Stockholm, Kungsholmens"
34190045,# 15 StudiolÃ¤genhet utan fÃ¶nster,8098890,Kungsholmens,Entire home/apt,821.0,2,55,2020-06-14,4.4,20,358,2020-06-26,Stockholm,Sweden,"59.33326569136699, 18.026192959219898","Sweden, Stockholm, Kungsholmens"
34192753,HÃ¤rlig funkis-villa utanfÃ¶r Stockholm nÃ¤ra vattnet,122883893,HÃ¤sselby-VÃ¤llingby,Entire home/apt,1101.0,4,0,,,1,90,2020-06-26,Stockholm,Sweden,"59.37390341050173, 17.814457775940102","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
34237911,Design room in architectural gem,21261067,HÃ¤sselby-VÃ¤llingby,Private room,597.0,2,3,2019-08-18,0.23,1,89,2020-06-26,Stockholm,Sweden,"59.360483144156795, 17.8861679162222","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
34406397,"""The Cave"" - Small charming apart. with loft bed",24328689,SÃ¶dermalms,Entire home/apt,804.0,4,4,2019-08-10,0.31,2,0,2020-06-26,Stockholm,Sweden,"59.314048443715635, 18.082885504912625","Sweden, Stockholm, SÃ¶dermalms"
34418997,Bright newly renovated apartment in Old Town,22876006,SÃ¶dermalms,Entire home/apt,1549.0,2,5,2019-07-31,0.39,29,298,2020-06-26,Stockholm,Sweden,"59.32454994972243, 18.073654119495878","Sweden, Stockholm, SÃ¶dermalms"
34608326,Light and stylish apartment in central Stockholm,8923024,SÃ¶dermalms,Entire home/apt,1402.0,6,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.319840866811646, 18.038273605329376","Sweden, Stockholm, SÃ¶dermalms"
34618818,"Mycket fin lÃ¤genhet, nÃ¤ra t-bana och buss",88174626,Bromma,Entire home/apt,420.0,7,2,2019-09-28,0.21,1,0,2020-06-26,Stockholm,Sweden,"59.33829413856394, 17.943178886199203","Sweden, Stockholm, Bromma"
34780599,"A big new apartment with lake view, Fri WiFi",221827755,Farsta,Private room,224.0,5,11,2019-09-09,0.86,1,0,2020-06-26,Stockholm,Sweden,"59.24785173836917, 18.062503044874862","Sweden, Stockholm, Farsta"
34886748,Spacious & Light Apartment - Welcome to Stockholm!,242311018,SkarpnÃ¤cks,Entire home/apt,1504.0,1,7,2019-10-13,0.53,1,0,2020-06-26,Stockholm,Sweden,"59.27598349508901, 18.13914297873655","Sweden, Stockholm, SkarpnÃ¤cks"
34997921,Studio in the heart of Ãstermalm,262356892,Ãstermalms,Entire home/apt,849.0,5,10,2019-08-07,0.83,1,56,2020-06-26,Stockholm,Sweden,"59.341208545450236, 18.085934442711334","Sweden, Stockholm, Ãstermalms"
35193938,Small courtyard Studio in central Old Town,1027549,SÃ¶dermalms,Entire home/apt,597.0,1,61,2020-03-16,4.82,16,295,2020-06-26,Stockholm,Sweden,"59.32433953713463, 18.06702820132796","Sweden, Stockholm, SÃ¶dermalms"
35328247,"Mysig studiolÃ¤genhet 25 min, Stockholm city (D2:1)",259629999,HÃ¤sselby-VÃ¤llingby,Hotel room,747.0,3,4,2020-02-21,0.34,21,341,2020-06-26,Stockholm,Sweden,"59.366389147996316, 17.856447008836476","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
35543453,Great house 15 min to Stockholm city,35493988,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,2501.0,3,8,2020-02-09,0.66,1,85,2020-06-26,Stockholm,Sweden,"59.287449466053005, 18.08316880623539","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
35560646,Apartment by the waterside in Kungsholmen,132285026,Kungsholmens,Entire home/apt,953.0,7,6,2019-09-02,0.48,1,0,2020-06-26,Stockholm,Sweden,"59.33651921129617, 18.006167788098484","Sweden, Stockholm, Kungsholmens"
35572156,"Mariasquare, high position, older property",8259624,SÃ¶dermalms,Entire home/apt,2753.0,4,2,2019-07-20,0.17,1,27,2020-06-26,Stockholm,Sweden,"59.31780098174292, 18.05995815992519","Sweden, Stockholm, SÃ¶dermalms"
35643503,3 bedroom in central residencial area,17154249,Ãstermalms,Entire home/apt,2996.0,3,1,2019-07-29,0.09,1,35,2020-06-26,Stockholm,Sweden,"59.342207852099605, 18.078057354280848","Sweden, Stockholm, Ãstermalms"
35698590,The heart of stockholm,103725784,Norrmalms,Private room,551.0,2,32,2020-03-08,2.56,1,60,2020-06-26,Stockholm,Sweden,"59.33785903336532, 18.058564985610133","Sweden, Stockholm, Norrmalms"
35753872,En liten oas,124654353,Bromma,Entire home/apt,1502.0,8,1,2019-06-17,0.08,3,290,2020-06-26,Stockholm,Sweden,"59.346820167102216, 17.891493099373307","Sweden, Stockholm, Bromma"
36105199,Studio apartment in the heart of SoFo,271588623,SÃ¶dermalms,Entire home/apt,849.0,3,3,2019-09-03,0.27,1,0,2020-06-26,Stockholm,Sweden,"59.31421297263598, 18.088639747576167","Sweden, Stockholm, SÃ¶dermalms"
36127225,Spectacular apartment (with Balcony)!,47392731,SÃ¶dermalms,Entire home/apt,1224.0,2,8,2019-08-26,0.69,1,0,2020-06-26,Stockholm,Sweden,"59.31832742658249, 18.028288937975354","Sweden, Stockholm, SÃ¶dermalms"
36136630,Cosy apartment near Karlaplan,55632798,Ãstermalms,Entire home/apt,990.0,3,6,2019-10-20,0.56,1,0,2020-06-26,Stockholm,Sweden,"59.338818871261374, 18.085851116714878","Sweden, Stockholm, Ãstermalms"
37113457,Nice room between Old Town and trendy Hornstull,211504151,SÃ¶dermalms,Private room,495.0,1,14,2020-02-14,1.32,3,89,2020-06-26,Stockholm,Sweden,"59.318844117619605, 18.041232920284784","Sweden, Stockholm, SÃ¶dermalms"
37216335,Romantiskt med bubbelbadkar i villaidyll nÃ¤ra City,240374835,HÃ¤gersten-Liljeholmens,Private room,1297.0,1,1,2019-09-08,0.1,2,0,2020-06-26,Stockholm,Sweden,"59.30037133774486, 17.964015836528063","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
37937026,"Cozy, quiet room in Central Apartment",141952958,Norrmalms,Private room,458.0,1,4,2019-09-04,0.4,1,0,2020-06-26,Stockholm,Sweden,"59.3461582412967, 18.039772413451757","Sweden, Stockholm, Norrmalms"
38517259,1 Bedroom apartm. w/balcony in best part of Sthlm,7129197,Ãstermalms,Entire home/apt,1177.0,2,5,2019-12-29,0.57,1,0,2020-06-26,Stockholm,Sweden,"59.33688865126046, 18.088430914360096","Sweden, Stockholm, Ãstermalms"
38750277,Fantastic new apartment with perfect location.,169295802,Norrmalms,Entire home/apt,1000.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.345853605386715, 18.032606611255215","Sweden, Stockholm, Norrmalms"
39096598,StayinBusiness 1 bedroom Apartment D,292524551,Rinkeby-Tensta,Hotel room,681.0,14,0,,,10,81,2020-06-26,Stockholm,Sweden,"59.39264521705436, 17.929847976915774","Sweden, Stockholm, Rinkeby-Tensta"
39478013,Single room at a good location,303245584,Ãstermalms,Private room,289.0,1,5,2019-11-28,0.61,1,23,2020-06-26,Stockholm,Sweden,"59.349745016859124, 18.06604303626541","Sweden, Stockholm, Ãstermalms"
39941149,Central apartment with an Oasis,41808758,Norrmalms,Entire home/apt,1036.0,14,1,2020-01-01,0.17,1,50,2020-06-26,Stockholm,Sweden,"59.33557109623942, 18.06134501819711","Sweden, Stockholm, Norrmalms"
40409919,Top floor apartment near green areas and city,4004626,Kungsholmens,Entire home/apt,2352.0,2,0,,,1,87,2020-06-26,Stockholm,Sweden,"59.33187176793337, 18.031477172232368","Sweden, Stockholm, Kungsholmens"
40655077,5â sunny apartment 15 minutes from city center,220860397,HÃ¤gersten-Liljeholmens,Entire home/apt,1092.0,2,2,2020-01-07,0.33,5,194,2020-06-26,Stockholm,Sweden,"59.30958555675064, 17.99599538997396","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
40859356,Cosy room into the nature,318037013,SkÃ¤rholmens,Private room,196.0,1,0,,,1,90,2020-06-26,Stockholm,Sweden,"59.28563787528071, 17.90313577255574","Sweden, Stockholm, SkÃ¤rholmens"
40877826,# 5 StudiolÃ¤genhet,8098890,Kungsholmens,Entire home/apt,877.0,2,21,2020-05-17,3.35,20,352,2020-06-26,Stockholm,Sweden,"59.33175126728555, 18.023458827877715","Sweden, Stockholm, Kungsholmens"
42053479,Top floor apartment close to Globen and Skanstull,331308759,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,831.0,3,3,2020-06-03,1.06,11,115,2020-06-26,Stockholm,Sweden,"59.29579622783002, 18.08559424827734","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
42212070,*Sunlit Apartment in the center of Stockholm*,51002540,Norrmalms,Entire home/apt,1502.0,3,7,2020-06-14,1.76,21,358,2020-06-26,Stockholm,Sweden,"59.34014158243158, 18.060139337385767","Sweden, Stockholm, Norrmalms"
42473362,Townhouse in a picturesque area of Stockholm,327775790,Bromma,Entire home/apt,1950.0,7,0,,,1,81,2020-06-26,Stockholm,Sweden,"59.32007993930032, 17.955993373251314","Sweden, Stockholm, Bromma"
42509951,Amazing apartment in SoFo.,824093,SÃ¶dermalms,Entire home/apt,1103.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31500943025993, 18.078153063430484","Sweden, Stockholm, SÃ¶dermalms"
42630316,In LÃ¤rkstan with a view,334064411,Ãstermalms,Entire home/apt,1437.0,7,0,,,1,180,2020-06-26,Stockholm,Sweden,"59.34492421852264, 18.067048542474048","Sweden, Stockholm, Ãstermalms"
43033836,Modern Spacious 5BR Home,342498674,Kungsholmens,Entire home/apt,5179.0,5,0,,,1,362,2020-06-26,Stockholm,Sweden,"59.32183258997168, 17.99134687002073","Sweden, Stockholm, Kungsholmens"
43229171,Nice apartment with private entrance!,57593772,Farsta,Entire home/apt,560.0,1,0,,,2,7,2020-06-26,Stockholm,Sweden,"59.25263448737573, 18.10389884276093","Sweden, Stockholm, Farsta"
43443315,Luxury Yacht in StrandvÃ¤gen,135744451,Ãstermalms,Entire home/apt,10004.0,1,0,,,4,180,2020-06-26,Stockholm,Sweden,"59.330200606405676, 18.09243689262777","Sweden, Stockholm, Ãstermalms"
43473190,3 Bedroom apartment.,234291062,SÃ¶dermalms,Entire home/apt,1792.0,2,1,2020-06-03,1.0,4,309,2020-06-26,Stockholm,Sweden,"59.324926240600384, 18.070003197130852","Sweden, Stockholm, SÃ¶dermalms"
43505023,Shiny Junior Suite Standard At Stockholm,134883983,Norrmalms,Entire home/apt,13867.0,1,0,,,34,365,2020-06-26,Stockholm,Sweden,"59.33494250189033, 18.05643343251333","Sweden, Stockholm, Norrmalms"
43506133,Huge Double Inner At Stockholm,188278470,Norrmalms,Entire home/apt,13867.0,1,0,,,42,299,2020-06-26,Stockholm,Sweden,"59.33523973155628, 18.052796075854573","Sweden, Stockholm, Norrmalms"
43506338,Great Double Or Twin Standard At Stockholm,188278470,Norrmalms,Entire home/apt,13867.0,1,0,,,42,364,2020-06-26,Stockholm,Sweden,"59.33162722124952, 18.058226898695484","Sweden, Stockholm, Norrmalms"
43515178,Fancy Twin Superior At Stockholm,194230296,Norrmalms,Entire home/apt,13867.0,1,0,,,22,365,2020-06-26,Stockholm,Sweden,"59.3383994250382, 18.058490106639702","Sweden, Stockholm, Norrmalms"
43516166,Historic Studio Comfort At Stockholm,134883983,HÃ¤gersten-Liljeholmens,Entire home/apt,13867.0,1,0,,,34,365,2020-06-26,Stockholm,Sweden,"59.303935216303046, 18.00053364616828","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
43516186,Classic Studio Comfort At Stockholm,134883983,HÃ¤gersten-Liljeholmens,Entire home/apt,13867.0,1,0,,,34,365,2020-06-26,Stockholm,Sweden,"59.30121059864692, 18.002107948155142","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
43596051,Whole apartment,146407908,HÃ¤sselby-VÃ¤llingby,Entire home/apt,719.0,2,0,,,1,365,2020-06-26,Stockholm,Sweden,"59.36261408886788, 17.882577816875834","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
43646189,Charmig vindsvÃ¥ning i  Vasastan,348530077,Norrmalms,Entire home/apt,2501.0,3,0,,,1,73,2020-06-26,Stockholm,Sweden,"59.34016546816373, 18.031857966440935","Sweden, Stockholm, Norrmalms"
43720290,Sunny Apartment w. Balcony in Top Location,60382478,Kungsholmens,Entire home/apt,1194.0,4,2,2020-06-21,2.0,28,35,2020-06-26,Stockholm,Sweden,"59.33778964453822, 18.023530098938384","Sweden, Stockholm, Kungsholmens"
43841924,Cozy Scandinavian Studio w. Shared Roof Terrace!,51002540,SÃ¶dermalms,Entire home/apt,1502.0,3,0,,,21,0,2020-06-26,Stockholm,Sweden,"59.31334757163944, 18.09597397658292","Sweden, Stockholm, SÃ¶dermalms"
43904311,Rum uthyres i en 3a i Bandhagen,351468252,Enskede-Ãrsta-VantÃ¶rs,Private room,271.0,1,0,,,1,361,2020-06-26,Stockholm,Sweden,"59.27013889451971, 18.04818033767809","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
368952,Small house,746396,SkarpnÃ¤cks,Entire home/apt,364.0,1,19,2019-09-29,0.19,2,164,2020-06-26,Stockholm,Sweden,"59.24799161864296, 18.17853371821994","Sweden, Stockholm, SkarpnÃ¤cks"
443151,Trendy apartment in Stockholm,2201286,HÃ¤gersten-Liljeholmens,Entire home/apt,1166.0,2,5,2016-05-18,0.05,1,362,2020-06-26,Stockholm,Sweden,"59.31174245797472, 18.029224262442586","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
667547,Luxury3 room apt central Stockholm,2376735,Norrmalms,Entire home/apt,2800.0,1,46,2019-07-05,0.68,1,364,2020-06-26,Stockholm,Sweden,"59.345094625916964, 18.04470395046938","Sweden, Stockholm, Norrmalms"
674477,"Duplex Apartment, Centre of Stockho",1527146,SÃ¶dermalms,Entire home/apt,2398.0,4,49,2020-01-14,0.55,1,0,2020-06-26,Stockholm,Sweden,"59.314503669146916, 18.065203629323722","Sweden, Stockholm, SÃ¶dermalms"
1595682,New renovated old town apartment,7262219,SÃ¶dermalms,Entire home/apt,1502.0,3,145,2020-01-25,2.51,1,123,2020-06-26,Stockholm,Sweden,"59.32495086719726, 18.06897030270327","Sweden, Stockholm, SÃ¶dermalms"
1693135,Charming Apmt in the heart of SOFO,331116,SÃ¶dermalms,Entire home/apt,1297.0,5,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.3207813868308, 18.0583940868368","Sweden, Stockholm, SÃ¶dermalms"
1698887,Spacious flat in central Stockholm,8971123,SÃ¶dermalms,Entire home/apt,2501.0,3,6,2019-06-02,0.1,1,0,2020-06-26,Stockholm,Sweden,"59.31680994590017, 18.07023283061329","Sweden, Stockholm, SÃ¶dermalms"
1977739,"Charmig lÃ¤genhet i SoFo, SÃ¶dermalm",10208275,SÃ¶dermalms,Entire home/apt,1446.0,5,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31315900091205, 18.084982416437732","Sweden, Stockholm, SÃ¶dermalms"
2402123,Stylish 63 sqm in RÃ¶da Bergen/Vasastan,3440112,Norrmalms,Entire home/apt,999.0,4,2,2019-08-04,0.17,1,33,2020-06-26,Stockholm,Sweden,"59.34264087154041, 18.03517171798588","Sweden, Stockholm, Norrmalms"
2643330,Charming villa close to city center,13293700,Bromma,Entire home/apt,1698.0,4,17,2019-08-12,0.36,1,0,2020-06-26,Stockholm,Sweden,"59.34327568598977, 17.894597418000313","Sweden, Stockholm, Bromma"
2902290,Charmigt och mysig stort rum.,14788614,Enskede-Ãrsta-VantÃ¶rs,Private room,401.0,1,9,2019-10-27,0.74,1,116,2020-06-26,Stockholm,Sweden,"59.28481049450519, 18.095028708748547","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
2922793,Spacious apartment. 5min train ride to SÃ¶dermalm,14925129,HÃ¤gersten-Liljeholmens,Entire home/apt,681.0,4,33,2019-07-10,0.66,1,230,2020-06-26,Stockholm,Sweden,"59.30256494889055, 18.011564303909147","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
